TIME,price,volume,CNT,volbar,ema_price,VWAP
2014-01-05 06:51:29.719,97.73138,469,4,3589,97.73029,97.72965
2014-01-05 06:56:29.719,97.70465,1119,4,1694,97.70593,97.70724
2014-01-05 07:01:29.719,97.79748,516,2,1595,97.7929,97.79243
2014-01-05 07:06:29.719,97.79331,138,2,138,97.79329,97.79298
2014-01-05 07:11:29.719,97.9019,333,1,3931,97.89646,97.90159
2014-01-05 07:16:29.719,97.93667,78,3,2100,97.93466,97.93366
2014-01-05 07:21:29.719,97.76556,617,3,617,97.77401,97.79194
2014-01-05 07:26:29.719,97.83899,260,1,4316,97.83574,97.83859
2014-01-05 07:31:29.719,97.9213,3629,3,6233,97.91702,97.91851
2014-01-05 07:36:29.719,98.05869,283,4,2125,98.05161,98.04022
2014-01-05 07:41:29.719,98.07747,2711,2,4302,98.07617,98.07644
2014-01-05 07:46:29.719,98.12808,3330,3,5763,98.12548,98.12617
2014-01-05 07:51:29.719,98.26022,146,4,6685,98.25348,98.25448
2014-01-05 07:56:29.719,98.26033,2246,5,5343,98.25998,98.25997
2014-01-05 08:01:29.719,98.13793,9,4,306,98.14403,98.19674
2014-01-05 08:06:29.719,98.10954,975,2,2922,98.11127,98.11041
2014-01-05 08:11:29.719,97.9067,1618,3,3571,97.91692,97.91478
2014-01-05 08:16:29.719,97.92316,817,5,4395,97.92285,97.92282
2014-01-05 08:21:29.719,97.82913,817,7,5093,97.83382,97.83316
2014-01-05 08:26:29.719,97.97771,2267,4,9170,97.97051,97.97363
2014-01-05 08:31:29.719,97.86572,2188,4,4591,97.87096,97.87578
2014-01-05 08:36:29.719,98.02152,61,4,61,98.01399,97.90408
2014-01-05 08:41:29.719,98.08053,1921,1,3653,98.0772,98.07977
2014-01-05 08:46:29.719,98.13378,1029,3,6156,98.13095,98.13222
2014-01-05 08:51:29.719,98.12872,1009,5,4079,98.12883,98.12897
2014-01-05 08:56:29.719,98.03615,1429,4,9951,98.04078,98.03815
2014-01-05 09:01:29.719,98.19526,663,6,3277,98.18753,98.17415
2014-01-05 09:06:29.719,98.20201,528,3,621,98.20129,98.19551
2014-01-05 09:11:29.719,98.35713,596,2,673,98.34934,98.34795
2014-01-05 09:16:29.719,98.30589,681,2,7152,98.30807,98.3061
2014-01-05 09:21:29.719,98.26384,737,5,4738,98.26605,98.26682
2014-01-05 09:26:29.719,98.28035,487,4,2020,98.27964,98.27884
2014-01-05 09:31:29.719,98.28039,3002,4,9228,98.28035,98.28037
2014-01-05 09:36:29.719,98.2951,1360,5,14077,98.29437,98.29463
2014-01-05 09:41:29.719,98.46036,725,8,2394,98.45206,98.42175
2014-01-05 09:46:29.719,98.4101,6192,3,8399,98.4122,98.41032
2014-01-05 09:51:29.719,98.58654,587,3,2789,98.57782,98.56311
2014-01-05 09:56:29.719,98.33921,187,4,1432,98.35114,98.36182
2014-01-05 10:01:29.719,98.2639,1784,2,5017,98.26826,98.26543
2014-01-05 10:06:29.719,98.17971,2100,4,0,98.18414,98.26543
2014-01-05 10:11:29.719,98.17971,2100,0,7698,98.17993,98.17985
2014-01-05 10:16:29.719,98.06993,1143,2,1343,98.07543,98.09445
2014-01-05 10:21:29.719,98.26819,192,2,0,98.25856,98.09445
2014-01-05 10:26:29.719,98.26819,192,0,3008,98.26771,98.26794
2014-01-05 10:31:29.719,98.27369,1137,4,3100,98.27339,98.27343
2014-01-05 10:36:29.719,98.23418,52,4,4276,98.23614,98.23562
2014-01-05 10:41:29.719,98.31802,1634,6,4950,98.31392,98.31448
2014-01-05 10:46:29.719,98.24676,3620,4,14563,98.25012,98.24794
2014-01-05 10:51:29.719,98.12824,313,7,1656,98.13433,98.16525
2014-01-05 10:56:29.719,98.11475,1108,3,2841,98.11573,98.1168
2014-01-05 11:01:29.719,98.19794,543,2,0,98.19383,98.1168
2014-01-05 11:06:29.719,98.19794,543,0,543,98.19773,98.19685
2014-01-05 11:11:29.719,98.22546,1482,1,7365,98.22407,98.22535
2014-01-05 11:16:29.719,98.33064,66,7,3087,98.32531,98.31938
2014-01-05 11:21:29.719,98.46965,2690,4,4197,98.46243,98.4637
2014-01-05 11:26:29.719,98.42547,1478,4,2063,98.42732,98.42914
2014-01-05 11:31:29.719,98.56571,149,3,4728,98.55879,98.56249
2014-01-05 11:36:29.719,98.49753,55,3,389,98.50059,98.52245
2014-01-05 11:41:29.719,98.56212,338,2,18664,98.55904,98.56205
2014-01-05 11:46:29.719,98.36438,2844,9,2844,98.37411,98.41328
2014-01-05 11:51:29.719,98.24463,592,1,3727,98.25111,98.25277
2014-01-05 11:56:29.719,98.12943,506,5,7164,98.13551,98.13271
2014-01-05 12:01:29.719,98.11929,78,6,1093,98.1201,98.12267
2014-01-05 12:06:29.719,98.02546,664,2,2367,98.03019,98.02837
2014-01-05 12:11:29.719,97.82674,1375,5,2484,97.83691,97.83618
2014-01-05 12:16:29.719,97.77073,2111,5,3259,97.77404,97.77324
2014-01-05 12:21:29.719,97.66245,603,4,4366,97.66803,97.66659
2014-01-05 12:26:29.719,97.66848,1066,6,1434,97.66846,97.66822
2014-01-05 12:31:29.719,97.71055,939,2,7021,97.70844,97.71005
2014-01-05 12:36:29.719,97.63122,142,6,142,97.63508,97.68754
2014-01-05 12:41:29.719,97.59779,2133,1,6378,97.59966,97.59814
2014-01-05 12:46:29.719,97.58711,170,5,9759,97.58774,97.58746
2014-01-05 12:51:29.719,97.43822,1063,8,1889,97.4457,97.46965
2014-01-05 12:56:29.719,97.35844,42,2,0,97.36281,97.46965
2014-01-05 13:01:29.719,97.35844,42,0,5488,97.35866,97.35857
2014-01-05 13:06:29.719,97.14547,170,6,3728,97.15613,97.1601
2014-01-05 13:11:29.719,97.13683,135,2,1178,97.1378,97.14021
2014-01-05 13:16:29.719,97.13802,1955,2,1955,97.13801,97.13809
2014-01-05 13:21:29.719,97.11927,219,1,5568,97.12021,97.11961
2014-01-05 13:26:29.719,97.18152,1230,3,4455,97.17846,97.17782
2014-01-05 13:31:29.719,97.09396,966,4,6560,97.09819,97.09688
2014-01-05 13:36:29.719,97.0965,2145,7,5890,97.09659,97.09652
2014-01-05 13:41:29.719,97.2238,1284,4,2334,97.21744,97.20881
2014-01-05 13:46:29.719,97.2131,4058,3,6995,97.21332,97.21302
2014-01-05 13:51:29.719,97.26343,994,4,2082,97.26093,97.25607
2014-01-05 13:56:29.719,97.17113,656,2,1024,97.17562,97.18017
2014-01-05 14:01:29.719,97.20376,130,2,130,97.20235,97.19654
2014-01-05 14:06:29.719,97.13427,1904,1,5912,97.13767,97.13437
2014-01-05 14:11:29.719,97.15825,3269,4,7731,97.15722,97.15736
2014-01-05 14:16:29.719,97.31739,117,5,8270,97.30938,97.30998
2014-01-05 14:21:29.719,97.36006,1759,6,5726,97.35752,97.35653
2014-01-05 14:26:29.719,97.31147,2603,2,15411,97.31378,97.31236
2014-01-05 14:31:29.719,97.39752,1062,9,3928,97.39333,97.38332
2014-01-05 14:36:29.719,97.44454,138,2,138,97.44198,97.40593
2014-01-05 14:41:29.719,97.50377,273,1,1247,97.50068,97.50233
2014-01-05 14:46:29.719,97.38771,829,2,3888,97.39336,97.38955
2014-01-05 14:51:29.719,97.38149,4458,4,7860,97.38208,97.38169
2014-01-05 14:56:29.719,97.29453,411,3,411,97.2989,97.33767
2014-01-05 15:01:29.719,97.3602,2895,1,0,97.35713,97.33767
2014-01-05 15:06:29.719,97.3602,2895,0,7247,97.36004,97.36019
2014-01-05 15:11:29.719,97.43908,774,3,2912,97.43513,97.43035
2014-01-05 15:16:29.719,97.41425,78,3,1032,97.41529,97.41645
2014-01-05 15:21:29.719,97.56308,215,3,215,97.55569,97.53118
2014-01-05 15:26:29.719,97.65848,1005,1,1005,97.65334,97.65677
2014-01-05 15:31:29.719,97.75462,720,1,2129,97.74956,97.75234
2014-01-05 15:36:29.719,97.94282,472,2,6172,97.93316,97.93951
2014-01-05 15:41:29.719,97.92817,1849,6,8614,97.92842,97.92857
2014-01-05 15:46:29.719,98.023,435,8,8467,98.01828,98.01828
2014-01-05 15:51:29.719,97.91377,1839,7,3655,97.919,97.92513
2014-01-05 15:56:29.719,97.85273,3103,2,4103,97.85605,97.85618
2014-01-05 16:01:29.719,97.69319,517,4,3167,97.70133,97.70357
2014-01-05 16:06:29.719,97.70373,73,4,5214,97.70361,97.70373
2014-01-05 16:11:29.719,97.84722,1164,3,1164,97.84004,97.82027
2014-01-05 16:16:29.719,97.90726,920,1,4657,97.9039,97.90594
2014-01-05 16:21:29.719,97.96131,327,3,327,97.95844,97.93807
2014-01-05 16:26:29.719,97.96699,1325,1,1813,97.96656,97.96655
2014-01-05 16:31:29.719,97.82985,2422,2,2611,97.83669,97.83451
2014-01-05 16:36:29.719,97.81789,2658,2,3692,97.81883,97.81848
2014-01-05 16:41:29.719,97.81466,4353,2,6284,97.81487,97.81477
2014-01-05 16:46:29.719,97.87311,1621,2,5472,97.8702,97.86985
2014-01-05 16:51:29.719,97.75541,2000,4,4293,97.76115,97.76265
2014-01-05 16:56:29.719,97.79294,1880,4,3931,97.79135,97.79127
2014-01-05 17:01:29.719,97.84499,142,4,689,97.8423,97.83253
2014-01-05 17:06:29.719,97.81429,265,2,1731,97.81569,97.81475
2014-01-05 17:11:29.719,97.80832,1132,2,2986,97.80869,97.80851
2014-01-05 17:16:29.719,97.8776,1373,2,6344,97.87416,97.87597
2014-01-05 17:21:29.719,97.72231,751,3,1039,97.72991,97.75891
2014-01-05 17:26:29.719,97.81498,1229,2,1229,97.81072,97.81203
2014-01-05 17:31:29.719,97.83851,131,1,4889,97.83712,97.83816
2014-01-05 17:36:29.719,97.85854,32,3,2875,97.85747,97.85692
2014-01-05 17:41:29.719,97.66233,2124,4,7001,97.67208,97.66657
2014-01-05 17:46:29.719,97.63401,416,4,8935,97.63592,97.63527
2014-01-05 17:51:29.719,97.63875,185,5,2572,97.6386,97.63821
2014-01-05 17:56:29.719,97.67673,1008,4,0,97.67483,97.63821
2014-01-05 18:01:29.719,97.67673,1008,0,2379,97.67664,97.67661
2014-01-05 18:06:29.719,97.69999,570,4,570,97.69882,97.69594
2014-01-05 18:11:29.719,97.69115,373,1,11233,97.69154,97.69117
2014-01-05 18:16:29.719,97.6243,228,8,1718,97.62766,97.64081
2014-01-05 18:21:29.719,97.59426,1488,3,1488,97.59593,97.59757
2014-01-05 18:26:29.719,97.51966,7236,1,10394,97.52347,97.52025
2014-01-05 18:31:29.719,97.47648,1293,3,1530,97.47883,97.48764
2014-01-05 18:36:29.719,97.77002,454,2,454,97.75546,97.71793
2014-01-05 18:41:29.719,97.74864,931,1,2929,97.74899,97.74836
2014-01-05 18:46:29.719,97.77036,1002,4,3906,97.7693,97.76956
2014-01-05 18:51:29.719,97.7712,410,4,7141,97.77111,97.77116
2014-01-05 18:56:29.719,97.81081,146,6,2877,97.80883,97.80632
2014-01-05 19:01:29.719,97.91727,1755,4,4431,97.91185,97.91335
2014-01-05 19:06:29.719,97.77875,640,4,969,97.78541,97.80454
2014-01-05 19:11:29.719,97.8495,414,2,1416,97.84629,97.84767
2014-01-05 19:16:29.719,97.87893,1584,4,6405,97.8773,97.87857
2014-01-05 19:21:29.719,97.95328,1019,5,3518,97.94948,97.94698
2014-01-05 19:26:29.719,97.88922,599,4,6732,97.89223,97.89082
2014-01-05 19:31:29.719,97.99557,2690,6,3735,97.9904,97.98668
2014-01-05 19:36:29.719,98.03332,1003,2,1271,98.03117,98.02687
2014-01-05 19:41:29.719,98.01279,1108,2,5452,98.01371,98.01298
2014-01-05 19:46:29.719,97.975,1180,2,1180,97.97693,97.9822
2014-01-05 19:51:29.719,97.92103,915,1,2275,97.92383,97.92293
2014-01-05 19:56:29.719,97.78011,2975,3,0,97.78729,97.92293
2014-01-05 20:01:29.719,97.78011,2975,0,5466,97.78046,97.78026
2014-01-05 20:06:29.719,97.69128,1489,5,1686,97.69574,97.70371
2014-01-05 20:11:29.719,97.65716,509,2,7848,97.65909,97.65774
2014-01-05 20:16:29.719,97.69114,1085,4,2659,97.68954,97.6868
2014-01-05 20:21:29.719,97.74021,96,3,4645,97.73767,97.7385
2014-01-05 20:26:29.719,97.88772,1038,4,3212,97.88021,97.87735
2014-01-05 20:31:29.719,97.90263,235,4,580,97.90151,97.89683
2014-01-05 20:36:29.719,97.6675,404,2,404,97.6792,97.68704
2014-01-05 20:41:29.719,97.77354,1979,1,5669,97.76882,97.7732
2014-01-05 20:46:29.719,97.81724,1619,4,5406,97.81482,97.81504
2014-01-05 20:51:29.719,97.91938,2314,5,2344,97.91415,97.90808
2014-01-05 20:56:29.719,97.8561,1045,2,2137,97.859,97.85911
2014-01-05 21:01:29.719,97.84652,1160,4,2342,97.84715,97.8471
2014-01-05 21:06:29.719,97.9047,3306,3,9769,97.90182,97.90398
2014-01-05 21:11:29.719,97.99273,1256,4,5159,97.98819,97.98497
2014-01-05 21:16:29.719,98.01272,5289,6,7789,98.0115,98.01175
2014-01-05 21:21:29.719,98.0515,2690,3,2690,98.0495,98.04631
2014-01-05 21:26:29.719,98.13543,205,1,205,98.13113,98.09711
2014-01-05 21:31:29.719,98.15374,72,1,3226,98.15261,98.15342
2014-01-05 21:36:29.719,98.04991,442,4,442,98.05505,98.0777
2014-01-05 21:41:29.719,97.93911,716,1,6362,97.94491,97.93976
2014-01-05 21:46:29.719,97.84626,191,3,1083,97.85119,97.86757
2014-01-05 21:51:29.719,97.96121,1772,3,4792,97.95571,97.95986
2014-01-05 21:56:29.719,97.99181,236,6,236,97.99001,97.9756
2014-01-05 22:01:29.719,97.98098,512,1,3550,97.98144,97.98095
2014-01-05 22:06:29.719,97.88749,719,3,3006,97.89219,97.89273
2014-01-05 22:11:29.719,97.98815,505,3,505,97.98336,97.96528
2014-01-05 22:16:29.719,97.88691,497,1,4627,97.89173,97.88747
2014-01-05 22:21:29.719,97.82984,351,3,351,97.83294,97.85283
2014-01-05 22:26:29.719,97.83513,9981,1,16694,97.83502,97.83516
2014-01-05 22:31:29.719,97.82067,1733,6,5142,97.82139,97.82269
2014-01-05 22:36:29.719,97.73738,1497,5,2875,97.74158,97.74541
2014-01-05 22:41:29.719,97.92933,351,4,887,97.91994,97.90142
2014-01-05 22:46:29.719,97.91311,32,2,1595,97.91346,97.91274
2014-01-05 22:51:29.719,97.97043,1413,2,2231,97.96758,97.96838
2014-01-05 22:56:29.719,97.99597,137,2,1508,97.99455,97.994
2014-01-05 23:01:29.719,98.05782,415,2,9152,98.05466,98.05726
2014-01-05 23:06:29.719,97.85588,469,8,5260,97.86582,97.87213
2014-01-05 23:11:29.719,98.10158,1188,8,3425,98.08979,98.08389
2014-01-05 23:16:29.719,98.08345,1706,4,1706,98.08376,98.08349
2014-01-05 23:21:29.719,98.22349,2135,1,2135,98.21651,98.21755
2014-01-05 23:26:29.719,98.22342,5817,1,9248,98.22307,98.22335
2014-01-05 23:31:29.719,98.3932,210,5,1057,98.38469,98.34108
2014-01-05 23:36:29.719,98.3886,1838,2,6777,98.3884,98.38807
2014-01-05 23:41:29.719,98.45094,657,3,6073,98.44782,98.44758
2014-01-05 23:46:29.719,98.43038,1673,5,1673,98.43125,98.43315
2014-01-05 23:51:29.719,98.48053,4635,1,9261,98.47806,98.48002
2014-01-05 23:56:29.719,98.29554,330,4,554,98.30467,98.38002
2014-01-06 00:01:29.719,98.3637,1183,3,1183,98.36075,98.36438
2014-01-06 00:06:29.719,98.29495,5411,1,0,98.29824,98.36438
2014-01-06 00:11:29.719,98.29495,5411,0,7990,98.29511,98.29497
2014-01-06 00:16:29.719,98.3625,1652,4,5380,98.35913,98.35783
2014-01-06 00:21:29.719,98.34211,2573,3,2573,98.34296,98.3437
2014-01-06 00:26:29.719,98.28414,1184,1,0,98.28708,98.3437
2014-01-06 00:31:29.719,98.28414,1184,0,2498,98.28429,98.28431
2014-01-06 00:36:29.719,98.20551,280,3,8822,98.20945,98.20662
2014-01-06 00:41:29.719,98.26288,548,8,5916,98.26021,98.25893
2014-01-06 00:46:29.719,98.4363,1710,6,0,98.4275,98.25893
2014-01-06 00:51:29.719,98.4363,1710,0,7714,98.43586,98.43594
2014-01-06 00:56:29.719,98.44183,2140,4,6279,98.44153,98.44148
2014-01-06 01:01:29.719,98.63182,2142,6,6655,98.62231,98.62274
2014-01-06 01:06:29.719,98.73947,1290,5,6789,98.73361,98.73375
2014-01-06 01:11:29.719,98.75475,345,4,0,98.75369,98.73375
2014-01-06 01:16:29.719,98.75475,345,0,1641,98.75469,98.75452
2014-01-06 01:21:29.719,98.69555,938,2,0,98.69851,98.75452
2014-01-06 01:26:29.719,98.69555,938,0,1117,98.6957,98.69577
2014-01-06 01:31:29.719,98.60752,932,2,3566,98.61193,98.60889
2014-01-06 01:36:29.719,98.62676,124,3,124,98.62602,98.61615
2014-01-06 01:41:29.719,98.62234,692,1,8918,98.62253,98.62233
2014-01-06 01:46:29.719,98.57026,357,5,2800,98.57287,98.57742
2014-01-06 01:51:29.719,98.80189,803,4,1872,98.79044,98.78398
2014-01-06 01:56:29.719,98.80222,176,3,10440,98.80163,98.80204
2014-01-06 02:01:29.719,98.91893,110,7,0,98.91307,98.80204
2014-01-06 02:06:29.719,98.91893,110,0,1672,98.91864,98.91712
2014-01-06 02:11:29.719,99.03131,1625,3,2978,99.02568,99.02814
2014-01-06 02:16:29.719,99.18884,2615,4,5114,99.18068,99.18417
2014-01-06 02:21:29.719,99.09329,1994,3,10737,99.09766,99.09546
2014-01-06 02:26:29.719,98.98396,1341,6,1341,98.98964,99.01639
2014-01-06 02:31:29.719,98.93014,28,1,3696,98.93311,98.93229
2014-01-06 02:36:29.719,98.8856,1941,2,2112,98.88797,98.88944
2014-01-06 02:41:29.719,98.99358,3697,2,6449,98.9883,98.99175
2014-01-06 02:46:29.719,98.81033,553,2,4054,98.81923,98.82392
2014-01-06 02:51:29.719,98.89355,257,4,353,98.88984,98.86689
2014-01-06 02:56:29.719,98.81552,2317,2,4142,98.81924,98.81588
2014-01-06 03:01:29.719,98.84972,751,2,1982,98.8482,98.8465
2014-01-06 03:06:29.719,98.91588,393,3,3068,98.9125,98.91349
2014-01-06 03:11:29.719,98.81931,772,3,3949,98.82397,98.82295
2014-01-06 03:16:29.719,98.79599,917,2,1034,98.79739,98.80046
2014-01-06 03:21:29.719,98.6655,1555,2,1555,98.6721,98.67068
2014-01-06 03:26:29.719,98.62333,1355,1,1355,98.62577,98.626
2014-01-06 03:31:29.719,98.72516,1138,1,1780,98.72019,98.72132
2014-01-06 03:36:29.719,98.69773,786,2,1282,98.69885,98.69932
2014-01-06 03:41:29.719,98.69787,1975,2,10327,98.69792,98.69788
2014-01-06 03:46:29.719,98.74024,2070,8,5473,98.73812,98.73656
2014-01-06 03:51:29.719,98.7971,35,4,2993,98.79415,98.79159
2014-01-06 03:56:29.719,98.65764,3803,4,7091,98.66446,98.66068
2014-01-06 04:01:29.719,98.62295,4340,4,9854,98.62502,98.62429
2014-01-06 04:06:29.719,98.57114,754,4,4103,98.57383,98.57702
2014-01-06 04:11:29.719,98.57747,1934,4,6446,98.57728,98.57745
2014-01-06 04:16:29.719,98.53585,478,4,1956,98.53792,98.54191
2014-01-06 04:21:29.719,98.60628,546,3,546,98.60287,98.59513
2014-01-06 04:26:29.719,98.61305,2990,1,7019,98.61254,98.61296
2014-01-06 04:31:29.719,98.52535,2906,4,5321,98.52971,98.5308
2014-01-06 04:36:29.719,98.57017,2311,3,3468,98.56814,98.56719
2014-01-06 04:41:29.719,98.59397,2050,3,2481,98.59268,98.59208
2014-01-06 04:46:29.719,98.49122,5996,2,12697,98.49629,98.49227
2014-01-06 04:51:29.719,98.5173,676,6,1007,98.51625,98.50756
2014-01-06 04:56:29.719,98.50772,674,3,3220,98.50814,98.50771
2014-01-06 05:01:29.719,98.31466,2945,4,3785,98.32433,98.32273
2014-01-06 05:06:29.719,98.36219,1820,3,7314,98.3603,98.36115
2014-01-06 05:11:29.719,98.36455,773,4,2929,98.36433,98.36416
2014-01-06 05:16:29.719,98.27698,798,2,798,98.28135,98.29194
2014-01-06 05:21:29.719,98.29093,401,1,401,98.29045,98.29104
2014-01-06 05:26:29.719,98.19812,529,1,529,98.20273,98.2019
2014-01-06 05:31:29.719,98.22071,454,1,947,98.21981,98.22018
2014-01-06 05:36:29.719,98.28032,1192,2,5227,98.27729,98.27976
2014-01-06 05:41:29.719,98.2768,750,6,1354,98.27683,98.27729
2014-01-06 05:46:29.719,98.33577,609,3,13382,98.33282,98.33542
2014-01-06 05:51:29.719,98.21992,2856,9,6063,98.22557,98.23146
2014-01-06 05:56:29.719,98.29769,46,2,4213,98.29408,98.29279
2014-01-06 06:01:29.719,98.23584,25,4,5281,98.23876,98.2382
2014-01-06 06:06:29.719,98.27014,1633,3,4202,98.26857,98.26818
2014-01-06 06:11:29.719,98.33093,487,3,2482,98.32781,98.32574
2014-01-06 06:16:29.719,98.3812,36,2,3519,98.37853,98.37915
2014-01-06 06:21:29.719,98.33064,2634,5,3683,98.33303,98.33293
2014-01-06 06:26:29.719,98.38445,236,2,4916,98.38188,98.3825
2014-01-06 06:31:29.719,98.52145,933,4,1988,98.51447,98.50563
2014-01-06 06:36:29.719,98.50023,513,4,6188,98.50094,98.50032
2014-01-06 06:41:29.719,98.53689,1541,7,9149,98.53509,98.53567
2014-01-06 06:46:29.719,98.53744,363,8,1503,98.53732,98.53701
2014-01-06 06:51:29.719,98.61271,182,3,1167,98.60894,98.6068
2014-01-06 06:56:29.719,98.66403,393,3,884,98.66128,98.66021
2014-01-06 07:01:29.719,98.52782,3716,3,10587,98.53449,98.5284
2014-01-06 07:06:29.719,98.56091,952,5,1297,98.55959,98.55146
2014-01-06 07:11:29.719,98.51035,1413,3,1413,98.51281,98.51285
2014-01-06 07:16:29.719,98.51854,896,1,7207,98.51825,98.51848
2014-01-06 07:21:29.719,98.43177,1064,6,4559,98.43609,98.43818
2014-01-06 07:26:29.719,98.50793,1093,4,1093,98.50434,98.49511
2014-01-06 07:31:29.719,98.50497,881,1,4986,98.50494,98.50484
2014-01-06 07:36:29.719,98.61752,1703,4,5751,98.61189,98.61277
2014-01-06 07:41:29.719,98.38922,449,4,1952,98.40035,98.41902
2014-01-06 07:46:29.719,98.46308,3067,3,3067,98.45995,98.46152
2014-01-06 07:51:29.719,98.47835,1258,1,1258,98.47743,98.47647
2014-01-06 07:56:29.719,98.5065,1188,1,2192,98.50504,98.50556
2014-01-06 08:01:29.719,98.56918,6811,2,11691,98.56597,98.56857
2014-01-06 08:06:29.719,98.35814,775,9,1824,98.36853,98.40959
2014-01-06 08:11:29.719,98.40292,459,2,5500,98.4012,98.40306
2014-01-06 08:16:29.719,98.41575,661,4,6800,98.41503,98.41525
2014-01-06 08:21:29.719,98.42842,556,5,2183,98.42775,98.42658
2014-01-06 08:26:29.719,98.40818,1225,5,4100,98.40916,98.40873
2014-01-06 08:31:29.719,98.30938,1416,3,1416,98.31437,98.32228
2014-01-06 08:36:29.719,98.28807,1955,1,1955,98.28938,98.28943
2014-01-06 08:41:29.719,98.20617,4331,1,9396,98.21033,98.20706
2014-01-06 08:46:29.719,98.23435,929,7,1305,98.23315,98.22707
2014-01-06 08:51:29.719,98.16429,2644,2,5378,98.16773,98.16531
2014-01-06 08:56:29.719,98.10467,908,2,4049,98.10782,98.1085
2014-01-06 09:01:29.719,98.02916,2274,5,9986,98.0331,98.03084
2014-01-06 09:06:29.719,97.99513,1475,6,4555,97.99703,97.99873
2014-01-06 09:11:29.719,97.77937,3211,4,5615,97.79025,97.78883
2014-01-06 09:16:29.719,97.71753,278,3,1844,97.72116,97.72732
2014-01-06 09:21:29.719,97.65099,2686,2,6211,97.6545,97.65228
2014-01-06 09:26:29.719,97.76143,2441,5,4865,97.75608,97.75477
2014-01-06 09:31:29.719,97.65953,107,4,0,97.66436,97.75477
2014-01-06 09:36:29.719,97.65953,107,0,3557,97.65977,97.65988
2014-01-06 09:41:29.719,97.89281,728,4,5354,97.88115,97.88529
2014-01-06 09:46:29.719,97.7883,900,3,10364,97.79294,97.79082
2014-01-06 09:51:29.719,97.7188,1924,7,6066,97.72251,97.72461
2014-01-06 09:56:29.719,97.63516,1800,6,2407,97.63953,97.64594
2014-01-06 10:01:29.719,97.60239,726,2,1496,97.60425,97.60604
2014-01-06 10:06:29.719,97.55582,1004,3,2541,97.55825,97.55739
2014-01-06 10:11:29.719,97.60348,1478,2,8226,97.60121,97.60275
2014-01-06 10:16:29.719,97.59424,816,4,7367,97.59459,97.5947
2014-01-06 10:21:29.719,97.58142,618,3,1798,97.58207,97.58378
2014-01-06 10:26:29.719,97.62966,2593,4,4430,97.62728,97.62855
2014-01-06 10:31:29.719,97.76306,2587,2,3737,97.75628,97.75536
2014-01-06 10:36:29.719,97.83683,2945,2,6977,97.8328,97.83458
2014-01-06 10:41:29.719,97.91125,890,5,0,97.90733,97.83458
2014-01-06 10:46:29.719,97.91125,890,0,1001,97.91105,97.9099
2014-01-06 10:51:29.719,97.97487,444,2,1044,97.97168,97.97184
2014-01-06 10:56:29.719,97.98043,225,2,1975,97.97999,97.9802
2014-01-06 11:01:29.719,98.03365,2491,2,4248,98.03097,98.03241
2014-01-06 11:06:29.719,97.96288,145,2,145,97.96628,98.00459
2014-01-06 11:11:29.719,97.97853,3240,1,3240,97.97792,97.97867
2014-01-06 11:16:29.719,98.1552,802,1,1679,98.14634,98.13959
2014-01-06 11:21:29.719,98.21017,3197,2,9551,98.20698,98.2095
2014-01-06 11:26:29.719,98.17103,666,5,1903,98.17283,98.17881
2014-01-06 11:31:29.719,98.09621,357,3,8885,98.10004,98.0973
2014-01-06 11:36:29.719,98.29255,442,6,3033,98.28293,98.26732
2014-01-06 11:41:29.719,98.23259,1003,2,6608,98.23511,98.23348
2014-01-06 11:46:29.719,98.21256,2613,4,5472,98.21369,98.21379
2014-01-06 11:51:29.719,98.30879,2147,3,2370,98.30404,98.29842
2014-01-06 11:56:29.719,98.27862,2456,2,7420,98.27989,98.27897
2014-01-06 12:01:29.719,98.31175,2921,5,3236,98.31016,98.30832
2014-01-06 12:06:29.719,98.14824,1051,2,4967,98.15633,98.15386
2014-01-06 12:11:29.719,98.09529,344,3,473,98.09834,98.11593
2014-01-06 12:16:29.719,98.0686,2003,2,10830,98.07009,98.06876
2014-01-06 12:21:29.719,98.22437,218,6,609,98.21665,98.151
2014-01-06 12:26:29.719,98.20319,439,2,568,98.20387,98.19839
2014-01-06 12:31:29.719,98.14656,2947,2,7590,98.14942,98.14677
2014-01-06 12:36:29.719,97.95585,420,3,1043,97.96552,98.00694
2014-01-06 12:41:29.719,98.07673,431,3,431,98.07117,98.06684
2014-01-06 12:46:29.719,97.9558,2722,1,3932,97.96157,97.9565
2014-01-06 12:51:29.719,97.8514,28,3,3143,97.85691,97.85763
2014-01-06 12:56:29.719,97.97202,460,2,4048,97.96626,97.96748
2014-01-06 13:01:29.719,97.88762,963,3,963,97.89155,97.90196
2014-01-06 13:06:29.719,97.8554,2348,1,2496,97.8572,97.85647
2014-01-06 13:11:29.719,97.7657,38,2,38,97.77028,97.83566
2014-01-06 13:16:29.719,97.75111,13,1,4953,97.75207,97.75125
2014-01-06 13:21:29.719,97.75084,105,5,10000,97.7509,97.75085
2014-01-06 13:26:29.719,97.72692,192,7,5673,97.72812,97.7289
2014-01-06 13:31:29.719,97.61506,385,3,2253,97.62071,97.6288
2014-01-06 13:36:29.719,97.58101,152,3,6327,97.58299,97.58196
2014-01-06 13:41:29.719,97.60882,851,7,2720,97.60753,97.60597
2014-01-06 13:46:29.719,97.5458,177,4,1038,97.54889,97.55349
2014-01-06 13:51:29.719,97.60484,1072,3,1930,97.60204,97.6033
2014-01-06 13:56:29.719,97.61943,2404,2,3449,97.61856,97.61898
